date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity
4/29/2021,LA,LAA,Louisiana,4648794,Report,3638020,2708187,78257,58256,1258521,1357289,91404,973,1497817,32.2,24.7,1486697,41.7,2691142,75569,102158,551328,74.4,1064059,143593,490946,1149531,1143834,32.1,1575400,1840020,222600,0,538300,610745,87687,486,538202,605147,87615,485,239170,250695,15903,97,1237218,26.6,1231449,34.6,505865,68.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,MA,MAA,Massachusetts,6892503,Report,7186080,6087168,104259,88316,2620246,3255210,211620,92,3814116,55.3,32.6,3753530,67.8,6013108,108546,129720,1064292,91,1910306,163367,614546,2249710,2236106,40.4,3037400,3764280,384400,0,1016584,1233109,212208,17,1015904,1220185,211610,17,412997,433670,53228,10,2461918,35.7,2447716,44.2,899905,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,MD,MDA,Maryland,6045680,Report,5918070,4733768,97889,78300,2027739,2515576,187406,3047,2903198,48,30.5,2856679,60.6,4676770,99274,125623,807484,84.2,1462468,152436,616854,1841670,1832051,38.9,2441700,3160170,316200,0,825490,1015296,181456,884,825388,1005781,181363,882,348106,319997,38889,376,2023126,33.5,2013414,42.7,707368,73.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,ME,MEA,Maine,1344212,Report,1362340,1165567,101349,86710,517869,577028,70538,132,727268,54.1,33.3,719062,65.6,1156945,105621,124373,257588,90.3,474240,166245,477570,446953,446530,40.8,601100,677040,84200,0,210686,236231,70482,36,210659,235840,70455,31,107588,111388,17422,13,517435,38.5,516985,47.2,236411,82.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,MI,MIA,Michigan,9986857,Report,9338570,7023900,93509,70331,3066649,3726558,229440,1253,4218933,42.2,28.9,4157706,53,6949485,88608,119070,1395708,79.1,2569338,145538,528977,2884778,2870424,36.6,3996600,4813770,528200,0,1323101,1561167,233706,510,1322891,1547025,233588,508,630773,569878,45178,349,3118484,31.2,3104012,39.6,1246178,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,MN,MNA,Minnesota,5639632,Report,4930410,4293491,87424,76131,1831019,2267263,194974,235,2621229,46.5,30,2581417,59.5,4245031,97891,113696,802278,87.2,1476227,160393,535692,1693707,1684691,38.8,2077200,2585310,267900,0,762623,931024,197164,60,762493,922138,197035,60,308825,381138,37786,25,1890871,33.5,1881726,43.4,727774,79.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,MO,MOA,Missouri,6137428,Report,5178655,3947226,84378,64314,1563379,2263537,119965,345,2298354,37.4,25,2274825,47.7,3916521,82162,108639,801863,75.5,1497017,140957,487615,1534511,1529684,32.1,2162900,2739555,276200,0,639665,894790,120567,56,639548,890081,120457,55,310703,345118,24603,24,1655078,27,1650141,34.6,680448,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,MS,MSA,Mississippi,2976149,Report,2415815,1565428,81173,52599,756037,763559,44972,860,915125,30.7,21.8,909672,39.9,1557700,68393,106070,350261,72,628683,129174,496373,648479,646183,28.4,1087400,1177215,151200,0,327726,320728,43971,25,327662,318496,43934,25,157910,125802,12004,9,692450,23.3,690117,30.3,295725,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,MT,MTA,Montana,1068778,Report,983905,750384,92059,70210,357950,370217,22027,190,432256,40.4,29.5,426974,50.8,742688,88395,117105,160355,77.7,296537,143645,476613,315753,313397,37.3,447200,475605,61100,0,156361,159335,21607,57,156308,157032,21592,57,69294,67970,5186,33,337360,31.6,334989,39.9,142483,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,NC,NCA,North Carolina,10488084,Report,9580050,6888208,91342,65677,2890345,3762446,235088,329,4083191,38.9,26,4025004,49.2,6811638,83197,117010,1344698,76.8,2531024,144540,547089,2730293,2712271,33.1,4020800,5009550,549700,0,1180906,1549355,231703,32,1179975,1532264,230898,32,551317,587863,25007,23,2961996,28.2,2943169,35.9,1164210,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,ND,NDA,North Dakota,762062,Report,641960,557851,84240,73203,245491,290620,21740,0,297564,39,29.9,294143,50.5,552150,94889,110323,96915,80.9,186977,156016,535659,227926,226167,38.9,292900,317460,31600,0,104917,123008,19156,1,104844,121322,19086,1,41942,40030,2760,0,247082,32.4,245253,42.1,84732,70.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,NE,NEA,Nebraska,1934408,Report,1756310,1412743,90793,73032,600977,757174,52173,2419,833322,43.1,29.7,821240,56.3,1398392,95890,120433,261672,83.7,501020,160348,562095,573999,571629,39.2,724000,935610,96700,0,255016,318297,52279,686,254959,315985,52249,685,115128,117145,3727,507,626278,32.4,623878,42.8,236507,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,NH,NHA,New Hampshire,1359711,Report,1302765,1138304,95812,83717,491839,596071,50367,27,815590,60,25.9,807106,73.1,1128699,102195,117955,290106,99.9,449925,177231,513174,352208,351263,31.8,555000,648765,99000,0,179632,172562,51471,14,179486,171763,51449,14,82613,88712,12017,9,403679,29.7,402712,36.5,183351,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,NJ,NJA,New Jersey,8882190,Report,8501525,7217144,95714,81254,3143794,3800527,272348,475,4545175,51.2,32.4,4479499,64.5,7133372,102733,122437,1256942,85.2,2188214,148300,576166,2875651,2856826,41.1,3568400,4472325,460800,0,1283561,1592066,274524,24,1283382,1573423,274415,21,488084,489628,63335,13,3150175,35.5,3131241,45.1,1041060,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,NM,NMA,New Mexico,2096829,Report,2049565,1774298,97746,84618,794390,931746,45961,2201,1061291,50.6,34.3,1041352,64.2,1749429,107923,126439,324937,86.1,574864,152239,542779,719643,712855,44,874700,1050465,124400,0,319048,399986,45142,609,318883,393363,45062,609,122509,132211,12429,370,764785,36.5,757917,46.8,267519,70.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,NV,NVA,Nevada,3080156,Report,2499700,2026997,81155,65808,858509,1096947,71541,0,1210441,39.3,25,1196520,50.1,2010521,84210,104699,379136,76.4,703792,141902,504000,771073,768687,32.2,1053000,1298700,148000,0,342036,429032,70735,5,341997,426685,70716,5,153811,152386,14548,4,841808,27.3,839403,35.2,320749,64.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,NY,NYA,New York State,19453561,Report,18561285,15410701,95413,79218,6652199,8166369,589282,2851,9170858,47.1,30.9,9056169,58.7,15272280,99008,120330,2573414,78.1,4668504,141635,563121,6004002,5980182,38.8,7927100,9653085,981100,0,2715480,3287944,575270,578,2715043,3264568,574977,571,1064281,1007386,117257,321,6579272,33.8,6555159,42.5,2189245,66.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,OH,OHA,Ohio,11689100,Report,10493195,8255989,89769,70630,3551965,4405583,290994,7447,4684613,40.1,29.2,4621669,50.7,8168130,89651,115170,1611103,78.7,3059933,149533,512784,3413396,3390160,37.2,4408200,5542095,542900,0,1510466,1900723,281014,2207,1510333,1877629,280908,2198,671379,729970,58665,1299,3694410,31.6,3671068,40.3,1461313,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,OK,OKA,Oklahoma,3956971,Report,3722765,2666794,94081,67395,1240589,1357164,69007,34,1518260,38.4,27.6,1500572,49.9,2638684,87818,123897,506066,79.7,926647,145898,586140,1093881,1084114,36.1,1628800,1900665,193300,0,517984,575876,68248,21,517865,566228,68210,21,222440,188348,12450,6,1162129,29.4,1152324,38.4,423244,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,OR,ORA,Oregon,4217737,Report,3823165,3007184,90645,71299,1315011,1595370,95226,1577,1848204,43.8,27.8,1823391,54.4,2977077,88837,114084,608944,79.5,1113147,145304,499056,1170477,1164929,34.8,1667300,1916265,239600,0,534486,635717,94197,274,534098,630559,93921,272,247726,263100,32175,146,1264674,30,1258850,37.6,543147,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,PA,PAA,Pennsylvania,12801989,Report,12499395,9931324,97636,77576,4273317,5320993,336760,254,6267560,49,28.8,6202871,61,9854857,96926,122936,2207175,92.2,3793047,158482,522253,3685093,3672504,36.1,5370400,6228495,900500,0,1615457,2069432,342214,204,1615001,2057301,342059,202,759733,815958,47180,119,4027307,31.5,4014563,39.5,1622990,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,RI,RIA,Rhode Island,1059361,Report,1119045,898947,105634,84857,380437,480622,37864,24,551411,52.1,32.2,543924,63.6,890197,104133,130903,169964,90.9,319425,170773,598273,340692,339619,39.7,469300,594945,54800,0,152820,187867,37633,5,152807,186807,37619,5,71329,77357,4846,2,378325,35.7,377238,44.1,153534,82.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,SC,SCA,South Carolina,5148714,Report,4510405,3208817,87603,62323,1284972,1824978,97812,1055,1868700,36.3,25.1,1849172,45.8,3182472,78822,111712,747390,79.8,1362617,145420,481355,1291751,1285111,31.8,1877300,2374905,258200,0,509802,781740,95243,209,509535,775367,95038,209,262663,348004,18063,142,1386994,26.9,1380149,34.2,628872,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,SD,SDA,South Dakota,884659,Report,894985,691904,101167,78211,318310,355384,18197,13,393573,44.5,34,388747,58.2,685184,102640,134069,134185,88.4,251385,165525,589306,300518,298610,44.7,408200,433485,53300,0,142577,157933,18272,8,142545,156057,18265,8,63670,56486,2571,5,318790,36,316875,47.5,122732,80.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,TN,TNA,Tennessee,6829174,Report,5456970,3968801,79907,58115,1738140,2116603,108494,5564,2327527,34.1,22.5,2305951,43.4,3940130,74075,102592,835199,73,1549314,135501,477261,1538670,1532034,28.8,2331900,2797470,327600,0,697780,839263,105822,1627,697644,832765,105701,1625,355134,315923,19241,1036,1644492,24.1,1637735,30.8,691334,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,TX,TXA,Texas,28995881,Report,25102855,18622188,86574,64224,8198859,9773916,648708,705,10999257,37.9,24.2,10853961,50.3,18381616,85116,116238,2864207,76.7,5308703,142163,672237,7020839,6928097,32.1,10409100,13101855,1591900,0,3221573,3797028,635432,561,3179017,3746871,627038,554,996110,1174041,196476,173,7654594,26.4,7553480,35,2366801,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,UT,UTA,Utah,3205958,Report,2522960,2116081,78696,66005,916639,1114671,84771,0,1254474,39.1,20.8,1225985,53.9,2079229,91404,110910,305699,83.6,570173,155839,689574,667848,660213,29,1112000,1272960,138000,0,297728,370119,81649,1,297620,362592,81555,1,89117,104122,10337,0,749497,23.4,741768,32.6,203576,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,VA,VAA,Virginia,8535519,Report,8010395,6540658,93848,76629,2747104,3575778,215974,1802,3979508,46.6,29.6,3912677,58.6,6457581,96748,120012,1129649,83.1,2050207,150872,589474,2524413,2508222,37.6,3362900,4216095,431400,0,1113086,1410769,214835,558,1111920,1395746,214218,556,461820,449147,47553,355,2739248,32.1,2722440,40.8,958875,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,VT,VTA,Vermont,623989,Report,671950,556060,107686,89114,247119,284595,23822,524,340072,54.5,33,336818,66,552026,108244,131759,118679,94.9,228362,182633,537392,205823,205051,40.2,297400,333450,41100,0,92895,112749,23475,179,92879,111993,23457,179,51092,52819,564,119,229298,36.7,228508,44.8,104594,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,WA,WAA,Washington,7614893,Report,7152780,5747171,93931,75473,2466660,3081542,195411,3558,3487638,45.8,29.1,3443117,57.8,5691926,95633,120178,1027080,84.9,1936886,160110,591274,2214352,2204084,37,3102200,3643380,407200,0,985335,1228145,195488,872,985176,1218036,195382,872,428001,462513,36980,586,2409840,31.6,2399466,40.3,928080,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,WI,WIA,Wisconsin,5822434,Report,5189475,4580372,89129,78668,1966206,2442436,171264,466,2636880,45.3,31.7,2598978,57,4529228,99416,113908,877578,86.3,1712961,168393,510151,1846979,1835818,40.3,2229800,2676375,283300,0,814039,1032738,164941,202,813905,1021712,164856,201,397149,397349,16493,85,2011920,34.6,2000674,43.9,811076,79.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,WV,WVA,West Virginia,1792147,Report,1640115,1160310,91517,64744,560181,581035,19094,0,637946,35.6,28.7,628930,43.9,1146518,80032,114487,258334,70.4,488332,133057,446884,514229,509795,35.6,751000,791115,98000,0,249798,264365,19971,66,249680,260049,19946,66,120057,108950,3288,41,534200,29.8,529741,37,232336,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2021,WY,WYA,Wyoming,578759,Report,478185,353401,82622,61062,171766,170127,11328,180,195885,33.8,25.6,194236,43.6,351022,78877,107451,72429,73,136622,137753,482143,148033,147392,33.1,231700,215085,31400,0,72915,75088,10639,30,72906,74456,10635,30,34150,29754,1729,13,158672,27.4,158027,35.5,65646,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,AK,AKA,Alaska,731545,Report,769205,552792,105148,75565,247881,290632,14202,77,305395,41.7,33.3,298197,54.1,540647,98021,139459,71265,77.8,134175,146498,839853,243350,238426,43.2,330100,385905,53200,0,112074,131258,13214,18,111824,126584,13152,18,38019,26591,1490,10,256564,35.1,251578,45.6,66110,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,AL,ALA,Alabama,4903185,Report,4088030,2591163,83375,52847,1234231,1282749,74183,0,1589518,32.4,21.8,1579389,41.4,2578124,67581,107160,617674,72.7,1070791,126000,481037,1067596,1064443,27.9,1795500,2046330,246200,0,507879,559658,75892,59,507796,556588,75858,59,261817,212277,23299,39,1143488,23.3,1140301,29.9,497432,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,AR,ARA,Arkansas,3017804,Report,2636070,1787295,87351,59225,839230,892803,54811,451,1071773,35.5,23.6,1058376,45.7,1769487,76348,113739,383362,73.2,680585,129912,503180,712402,707881,30.5,1166100,1311570,158400,0,346704,365592,53486,106,346497,361280,53237,104,175810,121476,8664,72,765888,25.4,761118,32.8,306022,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,AZ,AZA,Arizona,7278717,Report,6610725,5070403,90823,69661,2220851,2710990,135597,2965,2960823,40.7,27.1,2917857,51.7,5004196,88751,117243,1034062,79,1919980,146716,505163,1975960,1955179,34.7,2901900,3333525,375300,0,863266,1111711,130936,983,863112,1091084,130850,983,409179,401105,24947,647,2106896,28.9,2086029,37,835878,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,CA,CAA,California,39512223,Report,38918500,30223491,98497,76491,13349744,15779578,1090803,3366,19178415,48.5,27.5,18830080,61.5,29792442,97305,127112,5092875,87.2,8924790,152871,666628,10863718,10781938,35.2,16404300,20213700,2300500,0,5042005,5820969,1081723,744,5036506,5744689,1077984,743,2018979,1738511,112530,378,11945441,30.2,11859922,38.7,3870398,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,CO,COA,Colorado,5758736,Report,5395910,4442828,93700,77149,2008711,2287840,145113,1164,2677574,46.5,29.8,2628056,58.4,4379198,97332,119930,699116,83,1316428,156269,640531,1713281,1699233,37.8,2331800,2772510,291600,0,807373,905578,143219,330,806635,892270,142666,328,306202,289057,12781,143,1856500,32.2,1841899,40.9,608183,72.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,CT,CTA,Connecticut,3565287,Report,3875845,3220725,108711,90336,1326808,1770557,123107,253,1952869,54.8,35,1913850,67.4,3175472,111897,136577,568484,90.2,1078580,171137,614975,1249562,1244104,43.8,1597300,2049645,228900,0,544325,705180,123212,57,544056,699991,123105,57,200406,297412,11564,19,1372774,38.5,1367209,48.2,509401,80.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,DE,DEA,Delaware,973764,Report,976405,759503,100271,77997,306593,419044,33642,224,454621,46.7,29.1,449050,58.3,751634,97590,126774,165795,87.8,305810,161885,516873,283259,281982,36.6,415400,506805,54200,0,116099,167061,32945,99,116068,165815,32921,99,56670,75278,6801,63,316204,32.5,314903,40.9,138812,73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,FL,FLA,Florida,21477737,Report,20748875,15159919,96606,70584,6603553,7988406,543701,24259,8939454,41.6,26.5,8859416,51.4,15065616,87348,120299,3778434,84,7172516,159484,461359,5686894,5673626,32.9,8650200,10737675,1361000,0,2555004,3124002,537811,7888,2554352,3111387,537546,7887,1562372,1413887,127834,6217,6224705,29,6211172,36,3110310,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,GA,GAA,Georgia,10617423,Report,9368775,6306091,88240,59394,2849338,3314280,142043,430,3709017,34.9,23.1,3659506,45.1,6238611,76891,115471,1154711,76.1,2178241,143593,617604,2452194,2434373,30,3986400,4879875,502500,0,1157872,1294078,138996,244,1157666,1276465,138788,242,539262,397296,17992,138,2591190,24.4,2573161,31.7,954688,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,HI,HIA,Hawaii,1415872,Report,1474560,1225187,104145,86532,431133,679084,21210,93760,745506,52.7,34.1,733649,65.7,1211947,108597,132129,230322,85.8,410285,152836,549291,483164,481227,43.1,603200,801060,70300,0,176847,288246,21648,18071,176698,286475,21569,18054,75634,104243,4607,1409,504812,35.7,502796,45.1,185893,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,IA,IAA,Iowa,3155070,Report,2801085,2378407,88780,75384,1093959,1192905,91421,122,1389825,44.1,31,1373000,56.5,2356535,97047,115355,470900,85.2,901059,162954,506567,976663,971807,40,1214600,1424085,162400,0,481084,495528,90001,51,481026,490730,89959,51,233343,192288,7430,39,1066664,33.8,1061766,43.7,433100,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,ID,IDA,Idaho,1787065,Report,1421185,1076561,79526,60242,480149,565120,30793,499,605950,33.9,25.3,605843,45.3,1076520,80405,106149,221800,76.3,422803,145458,488934,451623,451599,33.7,611200,722085,87900,0,205665,245809,30644,149,205662,245788,30634,149,94802,100835,6666,66,482267,27,482233,36,202369,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,IL,ILA,Illinois,12671821,Report,12065595,9445420,95216,74539,4043257,5088273,308853,5037,5883255,46.4,28,5785507,58.7,9330629,94689,122444,1714771,83.9,3002106,146929,590515,3546335,3525931,35.8,5045400,6306495,713700,0,1567065,1977590,309342,1680,1565654,1958602,308078,1675,622476,661089,46512,1034,3855677,30.4,3834009,38.9,1331111,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,IN,INA,Indiana,6732219,Report,5479210,4144890,81388,61568,1744379,2258740,133681,8090,2423986,36,24.8,2398106,46.4,4112047,79625,106099,848676,78.2,1637894,150855,504651,1672675,1668071,32.3,2263200,2877810,338200,0,726201,943821,132199,2653,726139,939280,132124,2652,391296,370587,15874,1734,1804874,26.8,1800195,34.9,779491,71.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,KS,KSA,Kansas,2913314,Report,2749525,2015317,94378,69176,932351,1024732,57700,534,1238463,42.5,29.5,1223138,55.3,1996443,90212,124241,417756,87.9,733114,154182,578255,858436,852172,38.5,1226700,1379625,143200,0,406915,451360,58098,161,406846,445166,58063,160,168647,165684,10663,89,916534,31.5,910235,41.1,345083,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,KY,KYA,Kentucky,4467673,Report,3930655,3142500,87980,70339,1415369,1619161,107662,308,1834755,41.1,29.5,1815069,52.4,3115603,89922,113445,604487,80.5,1083879,144409,523694,1315990,1309253,37.8,1703000,2002455,225200,0,607538,708218,104974,234,607462,701558,104918,233,236039,258732,25274,144,1420964,31.8,1414171,40.8,520189,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,LA,LAA,Louisiana,4648794,Report,3668620,2708891,78916,58271,1259160,1357352,91406,973,1498488,32.2,24.7,1487368,41.8,2691845,75589,103017,551346,74.4,1064100,143599,495076,1149799,1144101,32.1,1582600,1863420,222600,0,538473,610840,87695,486,538375,605241,87623,485,239194,250708,15904,97,1237494,26.6,1231724,34.6,505903,68.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,MA,MAA,Massachusetts,6892503,Report,7304740,6174851,105981,89588,2652763,3309370,212624,94,3858300,56,33.3,3794811,68.5,6096616,110053,131862,1066716,91.2,1917290,163965,624693,2293415,2278582,41.1,3064300,3855540,384900,0,1029789,1263609,213242,17,1029064,1249501,212639,17,415122,436125,53388,10,2506657,36.4,2491221,45,904645,77.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,MD,MDA,Maryland,6045680,Report,6023530,4805115,99634,79480,2052738,2559378,189910,3089,2933421,48.5,31.1,2884963,61.2,4745104,100724,127861,810335,84.5,1469473,153166,627846,1881697,1871025,39.7,2465900,3239730,317900,0,840731,1040070,183782,896,840625,1029506,183685,894,349802,322296,39406,377,2065479,34.2,2054710,43.6,711881,74.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,ME,MEA,Maine,1344212,Report,1367680,1183324,101746,88031,524842,587104,71239,139,734290,54.6,34,725436,66.2,1173830,107163,124860,258113,90.5,475783,166786,479442,457557,456910,41.7,602300,679380,86000,0,214174,243345,71186,38,214147,242730,71157,33,108091,111856,17527,13,528743,39.3,528067,48.2,237487,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,MI,MIA,Michigan,9986857,Report,9418050,7118239,94304,71276,3098257,3787916,230813,1253,4253463,42.6,29.5,4190652,53.4,7040375,89767,120083,1400661,79.3,2581527,146229,533479,2945005,2928765,37.3,4024600,4841850,551600,0,1341595,1602897,235166,513,1341374,1586880,235048,511,633751,573905,45494,352,3180171,31.8,3163813,40.3,1253502,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,MN,MNA,Minnesota,5639632,Report,4972860,4354128,88177,77206,1853034,2305059,195800,235,2646741,46.9,30.7,2604527,60.1,4302165,99209,114675,803861,87.3,1480301,160836,540304,1728868,1718791,39.6,2090300,2614560,268000,0,777196,951612,197994,60,777061,941670,197865,60,309950,382487,37879,25,1926862,34.2,1916656,44.2,730341,79.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,MO,MOA,Missouri,6137428,Report,5325495,3985417,86771,64936,1578089,2286350,120632,346,2310678,37.6,25.4,2286594,48,3953603,82940,111720,803648,75.7,1502900,141511,501442,1559485,1554157,32.6,2213500,2835495,276500,0,650258,909171,121283,56,650139,903963,121172,55,312756,347169,24734,24,1680768,27.4,1675329,35.1,684683,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,MS,MSA,Mississippi,2976149,Report,2433685,1591206,81773,53465,767647,777433,45266,860,925448,31.1,22.3,919780,40.4,1582997,69504,106855,352196,72.4,633519,130168,500045,663423,660861,29,1091900,1190085,151700,0,333615,329782,44261,26,333542,327293,44224,26,159310,127199,12081,9,707684,23.8,705085,31,298599,61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,MT,MTA,Montana,1068778,Report,988645,758111,92502,70933,360163,375505,22247,196,435149,40.7,30,429750,51.1,750129,89281,117669,160749,77.9,297492,144108,478909,320381,317857,37.8,449400,477945,61300,0,157802,162519,21831,60,157748,160049,21816,60,69496,68292,5234,36,342212,32,339673,40.4,143058,69.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,NC,NCA,North Carolina,10488084,Report,9698070,6981220,92468,66563,2925424,3819933,235534,329,4108050,39.2,26.7,4048535,49.4,6901621,84296,118452,1347439,76.9,2543418,145247,553829,2797784,2778078,33.9,4072700,5075070,550300,0,1205573,1592178,232197,33,1204576,1573469,231389,33,555280,593355,25088,24,3029981,28.9,3009467,36.8,1173747,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,ND,NDA,North Dakota,762062,Report,643330,562151,84420,73767,247219,293140,21792,0,298958,39.2,30.2,295452,50.8,556180,95581,110559,97076,81,187376,156349,536802,230415,228504,39.3,293000,318630,31700,0,105855,124559,19208,1,105777,122726,19137,1,42045,40127,2769,0,249623,32.8,247641,42.6,84941,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2021,NE,NEA,Nebraska,1934408,Report,1782480,1412904,92146,73041,601005,757307,52173,2419,833481,43.1,29.7,821395,56.3,1398548,95900,122227,261693,83.8,501052,160358,570470,574331,571956,39.2,737300,948480,96700,0,255104,318541,52304,686,255047,316224,52274,685,115138,117170,3729,507,626635,32.4,624230,42.8,236544,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
